field,ic+,ic-,center+,center-,ic+ from fit,ic- from fit,rmse+,rmse-,#points in +fit,#points in -fit,gate,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err,parent_csv
-0.015,3.801444082455192e-06,-3.822035823381252e-06,0.0001199228483175,6.895424296794836e-05,3.799613651308861e-06,-3.824375077528357e-06,1.9232608065367564e-09,2.128735296807961e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,-2.4761426219495677e-08,2.8688754057707853e-09,7.6239887288372175e-06,2.8688754057707853e-09,-0.0032478309058665,0.0003762978460225,diode-lowfield_-1.5V/data.csv
-0.01,3.8118347008126906e-06,-3.832201869599474e-06,0.0001232075486992,7.189641131931044e-05,3.816366567132944e-06,-3.833434299908143e-06,2.7242908879244603e-09,1.962536169035281e-09,16,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,-1.7067732775198265e-08,3.357574877318437e-09,7.649800867041088e-06,3.357574877318437e-09,-0.0022311342571979,0.0004389111942391,diode-lowfield_-1.5V/data.csv
-0.005,3.828985554167564e-06,-3.832092259231586e-06,0.0001275055831697,7.618894189845463e-05,3.825933609452898e-06,-3.833916427922281e-06,2.3904857104373604e-09,2.778536633428833e-09,15,23,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,-7.982818469383203e-09,3.6653359675630334e-09,7.659850037375179e-06,3.6653359675630334e-09,-0.0010421638061361,0.0004785130178983,diode-lowfield_-1.5V/data.csv
0.0,3.831994380101972e-06,-3.8319419008137535e-06,0.0001200328704028,6.939020233259256e-05,3.830641873785582e-06,-3.8317579688855495e-06,2.6651965615851827e-09,2.701558457073235e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,-1.116095099967168e-09,3.794955969292581e-09,7.662399842671131e-06,3.794955969292581e-09,-0.0001456586869497,0.0004952699007452,diode-lowfield_-1.5V/data.csv
0.005,3.8322098653710005e-06,-3.824373305851543e-06,0.0001163564217727,6.636251008789019e-05,3.834747130756738e-06,-3.82534250479279e-06,2.9457192696494995e-09,3.165218198539654e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,9.404625963947648e-09,4.3238719060526055e-09,7.660089635549528e-06,4.3238719060526055e-09,0.0012277435919681,0.0005644679593288,diode-lowfield_-1.5V/data.csv
0.01,3.832003965812332e-06,-3.812261712489067e-06,0.0001192665425474,6.843995478260846e-05,3.832984431375441e-06,-3.813997213677792e-06,2.704233614892098e-09,2.557244841712609e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,1.898721769764879e-08,3.7218786418122403e-09,7.646981645053233e-06,3.7218786418122403e-09,0.0024829689123069,0.0004867136195028,diode-lowfield_-1.5V/data.csv
0.015,3.822419649371821e-06,-3.801401495863536e-06,0.0001162870339053,6.556340015303156e-05,3.822954752404269e-06,-3.7962553189926967e-06,2.1520637676322395e-09,2.646875158236739e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,2.669943341157252e-08,3.411352600252022e-09,7.619210071396966e-06,3.411352600252022e-09,0.0035042259186164,0.0004477332312985,diode-lowfield_-1.5V/data.csv
0.02,3.802837636360838e-06,-3.771639275276248e-06,0.0001171622925084,6.658698036636643e-05,3.804712016757143e-06,-3.7739545836196888e-06,2.535860888444716e-09,2.251304057799997e-09,17,19,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,3.0757433137454235e-08,3.391011708356425e-09,7.578666600376832e-06,3.391011708356425e-09,0.0040584227753104,0.0004474454166387,diode-lowfield_-1.5V/data.csv
0.025,3.781540727170607e-06,-3.740961058979794e-06,0.0001205250492684,6.96702571131967e-05,3.779209959627565e-06,-3.739869221646076e-06,2.619136921452728e-09,3.0775238426583886e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,3.93407379814889e-08,4.041167061066361e-09,7.519079181273641e-06,4.041167061066361e-09,0.0052321217842029,0.0005374624042296,diode-lowfield_-1.5V/data.csv
0.03,3.751239167707716e-06,-3.700624084179487e-06,0.0001207571129232,6.954221211195119e-05,3.750520547744815e-06,-3.6982818819121033e-06,2.5147023449138793e-09,3.443276806802517e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,5.2238665832711815e-08,4.2637874069633795e-09,7.448802429656918e-06,4.2637874069633795e-09,0.0070130287822814,0.0005724265474829,diode-lowfield_-1.5V/data.csv
0.035,3.7108936644962734e-06,-3.643228543391574e-06,0.000122395655881,7.21292214763673e-05,3.7094214076603328e-06,-3.645165531628871e-06,1.760422229674469e-09,2.221269846267561e-09,17,23,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,6.425587603146177e-08,2.8342770077516317e-09,7.354586939289203e-06,2.8342770077516317e-09,0.0087368436272332,0.0003853901249274,diode-lowfield_-1.5V/data.csv
0.04,3.661200326375388e-06,-3.589617241082857e-06,0.0001222335475898,7.237541697297092e-05,3.6634385260104415e-06,-3.585604980526658e-06,2.652556553075588e-09,2.942290976179924e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,7.783354548378367e-08,3.961455850539553e-09,7.249043506537099e-06,3.961455850539553e-09,0.0107370779901644,0.0005465113001867,diode-lowfield_-1.5V/data.csv
0.045,3.610232831642551e-06,-3.5102334984598e-06,0.000122275401799,7.246656814833335e-05,3.6101789463074656e-06,-3.5117624106037784e-06,3.203656247921974e-09,3.001612975400516e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,9.841653570368717e-08,4.3901131886253505e-09,7.121941356911244e-06,4.3901131886253505e-09,0.0138187792866592,0.0006164797087838,diode-lowfield_-1.5V/data.csv
0.05,3.5595632144827253e-06,-3.4286279491604384e-06,0.0001197719467434,7.021173658958332e-05,3.553924482256152e-06,-3.4239460421733062e-06,2.55819492004981e-09,2.571004539400324e-09,17,21,-1.5,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-233.hdf5,1.2997844008284592e-07,3.6269030302154103e-09,6.977870524429458e-06,3.6269030302154103e-09,0.0186272358634045,0.0005198623538968,diode-lowfield_-1.5V/data.csv
-0.05,3.2807398466394088e-06,-3.2797584696428e-06,8.860767527787226e-05,4.501691140673414e-05,3.278874813635284e-06,-3.2788177703389963e-06,1.5603664994128775e-09,1.711864874061351e-09,21,15,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,5.7043296287819226e-11,2.316295525086357e-09,6.55769258397428e-06,2.316295525086357e-09,8.698684111423874e-06,0.0003532180710688,diode-lowfield_-3.25V/data.csv
-0.045,3.364680272321947e-06,-3.3338090537983903e-06,9.373406981410385e-05,5.052670059142104e-05,3.3643258316288363e-06,-3.33265668571268e-06,1.4685026822365287e-09,1.6494999712322987e-09,23,15,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,3.166914591615617e-08,2.2084723867033598e-09,6.6969825173415165e-06,2.2084723867033598e-09,0.0047288679392771,0.0003297749507316,diode-lowfield_-3.25V/data.csv
-0.04,3.431133147612382e-06,-3.385218813324917e-06,9.74981526904062e-05,5.434273685743397e-05,3.430550903049664e-06,-3.384083580953544e-06,2.638409288240462e-09,1.989402910720812e-09,23,17,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,4.6467322096120186e-08,3.304380049791183e-09,6.814634484003209e-06,3.304380049791183e-09,0.0068187548730894,0.0004849059587746,diode-lowfield_-3.25V/data.csv
-0.035,3.4853708779488474e-06,-3.434876408183845e-06,0.000101525116583,5.800483340079286e-05,3.4837567212949145e-06,-3.4324338085535345e-06,3.9159152362438445e-09,1.1582598136140303e-09,23,17,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,5.132291274137992e-08,4.0836206892021566e-09,6.916190529848449e-06,4.0836206892021566e-09,0.007420690988758,0.0005904598934478,diode-lowfield_-3.25V/data.csv
-0.03,3.5255168474660915e-06,-3.475020908675367e-06,0.0001068956761036,6.231702600130012e-05,3.525923628876908e-06,-3.473279815363292e-06,4.20446538448568e-09,1.786465952119147e-09,21,17,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,5.2643813513615945e-08,4.568258942684761e-09,6.9992034442402e-06,4.568258942684761e-09,0.0075214006755208,0.0006527011528968,diode-lowfield_-3.25V/data.csv
-0.025,3.557294343782146e-06,-3.512025070895776e-06,0.0001118776934224,6.675653547764275e-05,3.5588002417294093e-06,-3.511778042972749e-06,3.12189189996797e-09,1.689087040951374e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,4.7022198756660454e-08,3.5495385709970092e-09,7.070578284702158e-06,3.5495385709970092e-09,0.0066504035261722,0.0005020264144545,diode-lowfield_-3.25V/data.csv
-0.02,3.580998240592804e-06,-3.5409532902084627e-06,0.0001198487004573,7.399380198751315e-05,3.579948176049296e-06,-3.541130381439836e-06,2.0721146509751355e-09,1.6858836809971547e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,3.881779460946002e-08,2.671303597990749e-09,7.121078557489132e-06,2.671303597990749e-09,0.005451111695522,0.0003751318377565,diode-lowfield_-3.25V/data.csv
-0.015,3.594528635643649e-06,-3.565973827574656e-06,0.0001225463228977,7.662092953791431e-05,3.5964293480048448e-06,-3.56388521544002e-06,3.1059239744930603e-09,1.929459829607995e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,3.254413256482455e-08,3.656443486422521e-09,7.1603145634448645e-06,3.656443486422521e-09,0.0045450702307088,0.0005106593042272,diode-lowfield_-3.25V/data.csv
-0.01,3.5999161775791107e-06,-3.5766557232314835e-06,0.000121854327011,7.562252947229639e-05,3.5992444642039458e-06,-3.5765837721334253e-06,1.691453465357322e-09,1.259373339120426e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,2.2660692070520513e-08,2.10879966634022e-09,7.175828236337371e-06,2.10879966634022e-09,0.0031579200789352,0.0002938769033788,diode-lowfield_-3.25V/data.csv
-0.005,3.6010805663609205e-06,-3.589645179448464e-06,0.0001182326061542,7.317074780732384e-05,3.6014008707739576e-06,-3.589692153978813e-06,1.665716070216743e-09,1.805328949950459e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,1.1708716795144652e-08,2.456384058755376e-09,7.191093024752771e-06,2.456384058755376e-09,0.0016282249102941,0.0003415874758368,diode-lowfield_-3.25V/data.csv
0.0,3.598763205970493e-06,-3.591285742272978e-06,0.0001142086193501,6.815481428031165e-05,3.598277554941173e-06,-3.5933603518037653e-06,2.272223260117903e-09,2.1978078844756195e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,4.917203137407788e-09,3.161227299781531e-09,7.191637906744938e-06,3.161227299781531e-09,0.0006837389759008,0.0004395699671909,diode-lowfield_-3.25V/data.csv
0.005,3.592469589171063e-06,-3.591283722259096e-06,0.0001088926606724,6.391110997080162e-05,3.592691582838078e-06,-3.59420969143067e-06,2.3643127496662447e-09,2.016122170374997e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.5181085925918155e-09,3.107205075966494e-09,7.186901274268748e-06,3.107205075966494e-09,-0.0002112327044239,0.0004323428173991,diode-lowfield_-3.25V/data.csv
0.01,3.5810824792539248e-06,-3.591026107897552e-06,0.000126133154339,8.04860225261152e-05,3.581948076711071e-06,-3.591201506307133e-06,1.599140306536612e-09,1.7625592052314063e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-9.253429596062172e-09,2.379887533463709e-09,7.173149583018204e-06,2.379887533463709e-09,-0.0012900092893599,0.0003317774829777,diode-lowfield_-3.25V/data.csv
0.015,3.5660485947959854e-06,-3.58593421437135e-06,0.0001160704444895,7.021176089578144e-05,3.567150947070327e-06,-3.5847468095799826e-06,2.109848491420212e-09,2.265842596973301e-09,21,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.7595862509655565e-08,3.0960464032386304e-09,7.1518977566503095e-06,3.0960464032386304e-09,-0.0024603067756797,0.0004328998929968,diode-lowfield_-3.25V/data.csv
0.02,3.5473066964610685e-06,-3.5751866290152087e-06,0.0001175345850823,7.202111910876337e-05,3.5479372380101294e-06,-3.5739052042117854e-06,1.60673019701271e-09,1.8616795134817087e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-2.5967966201655983e-08,2.4591528087758182e-09,7.121842442221915e-06,2.4591528087758182e-09,-0.0036462427261384,0.0003452995732489,diode-lowfield_-3.25V/data.csv
0.025,3.516095482168476e-06,-3.550706072386208e-06,0.0001186617716946,7.306828025115068e-05,3.517043840557226e-06,-3.551466014790792e-06,1.5639059554625547e-09,2.1707983590866687e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.442217423356617e-08,2.6754751640306103e-09,7.068509855348018e-06,2.6754751640306103e-09,-0.0048697922105212,0.0003785107388793,diode-lowfield_-3.25V/data.csv
0.03,3.4810557046501654e-06,-3.520521727504445e-06,0.0001191274867054,7.438312708012306e-05,3.479963219040955e-06,-3.520315801030289e-06,1.524450351903796e-09,1.6133673815131087e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-4.0352581989333966e-08,2.219662853487004e-09,7.000279020071244e-06,2.219662853487004e-09,-0.0057644247998736,0.0003170873225129,diode-lowfield_-3.25V/data.csv
0.035,3.4359614928462726e-06,-3.4759207256838886e-06,0.000120461203997,7.566086306451851e-05,3.438127255171301e-06,-3.476049426384306e-06,1.722189936451796e-09,1.594906889388038e-09,19,21,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.79221712130048e-08,2.3472678081193183e-09,6.914176681555606e-06,2.3472678081193183e-09,-0.0054846980283519,0.0003394913409239,diode-lowfield_-3.25V/data.csv
0.04,3.387659575350333e-06,-3.4202359419186667e-06,0.0001183052647534,7.381273249287556e-05,3.387368813898049e-06,-3.4205474857969067e-06,1.220252903861639e-09,2.1569590828332e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-3.3178671898857586e-08,2.4782029042028423e-09,6.807916299694956e-06,2.4782029042028423e-09,-0.0048735428636724,0.0003640221508831,diode-lowfield_-3.25V/data.csv
0.045,3.331049350108753e-06,-3.347385876739686e-06,0.0001180389403441,7.435233114014572e-05,3.331862409726918e-06,-3.347483712315609e-06,2.429624032624106e-09,1.09908776141562e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,-1.5621302588691172e-08,2.6666583671700844e-09,6.679346122042527e-06,2.6666583671700844e-09,-0.0023387472820339,0.000399240526153,diode-lowfield_-3.25V/data.csv
0.05,3.275199078223554e-06,-3.2579148887667774e-06,0.0001159968904036,7.21874224797253e-05,3.272819640398681e-06,-3.258526593501197e-06,2.87308649616809e-09,1.9300728575104714e-09,19,19,-3.25,2024/01/Data_0117/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-245.hdf5,1.4293046897483913e-08,3.461185815549646e-09,6.531346233899878e-06,3.461185815549646e-09,0.002188376849982,0.0005299357864956,diode-lowfield_-3.25V/data.csv
-0.05,3.429941038741513e-06,-3.5198078734842096e-06,0.0001081286125164,6.185539577451849e-05,3.4330702955925403e-06,-3.515085636229664e-06,2.389918483374849e-09,2.5455698029633707e-09,21,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-8.201534063712377e-08,3.4916523279008913e-09,6.948155931822205e-06,3.4916523279008913e-09,-0.0118039004078042,0.0005025643643085,diode-lowfield_-2.0V/data.csv
-0.045,3.519838638070439e-06,-3.570352780150144e-06,0.0001126695242326,6.65297987820859e-05,3.5180950209706675e-06,-3.5731430203927945e-06,1.850438123053237e-09,2.123830141551336e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-5.5047999422126976e-08,2.8168733939264572e-09,7.091238041363462e-06,2.8168733939264572e-09,-0.0077628192850148,0.000397244916971,diode-lowfield_-2.0V/data.csv
-0.04,3.590163827911011e-06,-3.625113413725633e-06,0.0001166262105659,6.97800120119145e-05,3.5882656122138803e-06,-3.623415935991999e-06,2.1126216435057035e-09,3.588150696006892e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-3.515032377811877e-08,4.163891884507027e-09,7.211681548205879e-06,4.163891884507027e-09,-0.0048740815222024,0.0005773884102457,diode-lowfield_-2.0V/data.csv
-0.035,3.650529852236249e-06,-3.6710482795553305e-06,0.0001202210942236,7.386004327076527e-05,3.649244666273383e-06,-3.669785913093776e-06,2.6364646719798793e-09,2.7806310915798747e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-2.0541246820392882e-08,3.831821399029273e-09,7.319030579367159e-06,3.831821399029273e-09,-0.0028065529440879,0.0005235442656751,diode-lowfield_-2.0V/data.csv
-0.03,3.692747692557336e-06,-3.711389795879649e-06,0.0001158297322317,6.858607875900345e-05,3.694704124271838e-06,-3.712288635174435e-06,2.48106612685526e-09,3.0582050893088643e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-1.7584510902597016e-08,3.93805884848147e-09,7.406992759446273e-06,3.93805884848147e-09,-0.0023740418647191,0.0005316692042179,diode-lowfield_-2.0V/data.csv
-0.025,3.731734484678389e-06,-3.7423931735004415e-06,0.0001137806939096,6.662975400170751e-05,3.7340365344092e-06,-3.74400621339672e-06,2.551007850307004e-09,2.337831927132721e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-9.969678987519952e-09,3.4602166365487942e-09,7.478042747805919e-06,3.4602166365487942e-09,-0.0013331936341825,0.000462717294932,diode-lowfield_-2.0V/data.csv
-0.02,3.761758161436637e-06,-3.771772526931935e-06,0.0001189133454258,7.16496091742922e-05,3.766079827451016e-06,-3.771287500146385e-06,2.1533667785045473e-09,1.836834034782605e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-5.207672695369002e-09,2.830361770887742e-09,7.5373673275974e-06,2.830361770887742e-09,-0.0006909140113553,0.0003755107484384,diode-lowfield_-2.0V/data.csv
-0.015,3.7826743654281903e-06,-3.791895002454306e-06,0.0001230592438733,7.50486550640922e-05,3.784791494438149e-06,-3.792066590175954e-06,2.8667107036061474e-09,2.755718344487827e-09,17,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-7.275095737804969e-09,3.976432301990917e-09,7.5768580846141025e-06,3.976432301990917e-09,-0.0009601731557541,0.0005248130677102,diode-lowfield_-2.0V/data.csv
-0.01,3.801842601286013e-06,-3.8020245255829214e-06,0.0001248120861517,7.658922808604894e-05,3.801836534949648e-06,-3.803643166257963e-06,2.529827053580251e-09,2.312126787173642e-09,17,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,-1.8066313083150646e-09,3.427237254844263e-09,7.60547970120761e-06,3.427237254844263e-09,-0.000237543373895,0.000450627374759,diode-lowfield_-2.0V/data.csv
-0.005,3.811743034342263e-06,-3.802744483329162e-06,0.0001219571587162,7.447414291359194e-05,3.8096215590452175e-06,-3.8052904865526448e-06,3.609938907883295e-09,3.431353423559724e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,4.331072492572698e-09,4.980546680438271e-09,7.614912045597862e-06,4.980546680438271e-09,0.0005687619852518,0.000654051872982,diode-lowfield_-2.0V/data.csv
0.0,3.812043347173313e-06,-3.803449001004857e-06,0.0001171714499502,6.974094228577971e-05,3.8135214621945488e-06,-3.805643154427984e-06,1.4017430722390642e-09,2.704436659406334e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,7.878307766564964e-09,3.0461223359069316e-09,7.619164616622533e-06,3.0461223359069316e-09,0.0010340120161437,0.0003997976310537,diode-lowfield_-2.0V/data.csv
0.005,3.812080524514688e-06,-3.801769973866676e-06,0.0001157478480764,6.861291569451381e-05,3.813599788938817e-06,-3.8013456756426567e-06,2.216505130863131e-09,3.032691608686924e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,1.2254113296160158e-08,3.756343087171707e-09,7.614945464581473e-06,3.756343087171707e-09,0.0016092187860249,0.0004932862577053,diode-lowfield_-2.0V/data.csv
0.01,3.811446356340519e-06,-3.791637286579909e-06,0.0001109848306049,6.385750542928852e-05,3.81042085167921e-06,-3.7896567808964025e-06,3.364811914920309e-09,3.544149056190434e-09,21,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.0764070782807285e-08,4.8870186980699415e-09,7.600077632575612e-06,4.8870186980699415e-09,0.0027320866689318,0.0006430246075605,diode-lowfield_-2.0V/data.csv
0.015,3.799814640907057e-06,-3.7802526612276326e-06,0.0001169570730812,6.979422452635392e-05,3.7979393088056016e-06,-3.776756316769065e-06,3.0108312286358554e-09,3.2142278945723243e-09,19,21,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.1182992036536375e-08,4.404130520951409e-09,7.574695625574667e-06,4.404130520951409e-09,0.0027965469615723,0.0005814290052374,diode-lowfield_-2.0V/data.csv
0.02,3.7734480126582414e-06,-3.752606657696021e-06,0.0001157229752341,6.851660204842142e-05,3.777075930514667e-06,-3.754927218651934e-06,2.8904701197311402e-09,2.892215116383613e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.2148711862733083e-08,4.0889761300961924e-09,7.532003149166601e-06,4.0889761300961924e-09,0.0029406137283922,0.0005428826473109,diode-lowfield_-2.0V/data.csv
0.025,3.751605393644024e-06,-3.721497981447334e-06,0.0001175971700104,7.069556950348862e-05,3.749711072986301e-06,-3.725693926215677e-06,2.3925211486407502e-09,3.017745443755862e-09,19,19,-2.0,2024/01/Data_0116/JS633-W2_Wsc@v3.1_Wsc=0.9um-NNE_WFS06-235.hdf5,2.4017146770624063e-08,3.8510965983733165e-09,7.475404999201978e-06,3.8510965983733165e-09,0.0032128221511995,0.0005151716160767,diode-lowfield_-2.0V/data.csv
