VectorMagnet - Field Y,ic-,ic+,center-,center+,ic- from fit,ic+ from fit,rmse-,rmse+,#points in -fit,#points in +fit,datafile,delta,delta_err,sigma,sigma_err,eta,eta_err
0.09,-2.729011983262646e-06,3.0304718553324017e-06,1.857474441527623e-05,2.096054874280578e-05,-2.728326464945215e-06,3.0297797546789624e-06,1.2187525101860199e-09,1.7009615113122222e-09,43,41,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-177.hdf5,3.014532897337472e-07,2.0925170833353506e-09,5.7581062196241775e-06,2.0925170833353506e-09,0.05235285321871374,0.00036390136771286094
0.1,-2.6333154872952954e-06,2.944786748862542e-06,2.0192919842468795e-05,2.289479793887433e-05,-2.63292356123266e-06,2.9442971314755296e-06,1.419242619718184e-09,2.193371573102269e-09,45,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,3.113735702428695e-07,2.6124946835003617e-09,5.57722069270819e-06,2.6124946835003617e-09,0.05582952287507069,0.00046915177806893183
0.11,-2.5398717919927725e-06,2.8508560383150857e-06,1.989440771794429e-05,2.292292598774605e-05,-2.539699799811008e-06,2.8496672014413714e-06,7.719378578647937e-10,2.3064259169467e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,3.099674016303634e-07,2.432177741606956e-09,5.38936700125238e-06,2.432177741606956e-09,0.057514621208452354,0.00045203771772524926
0.12,-2.450233246367295e-06,2.750589899573501e-06,1.960621283239997e-05,2.268073700330093e-05,-2.449982715223876e-06,2.7496226586447866e-06,1.2478579623825323e-09,3.3476871244633438e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,2.996399434209108e-07,3.5726962615899964e-09,5.199605373868663e-06,3.5726962615899964e-09,0.0576274393681476,0.0006882490900048676
0.13,-2.36460518728068e-06,2.64803087304702e-06,2.0232624186841576e-05,2.2724642336590765e-05,-2.364498461265074e-06,2.6473638685036946e-06,1.3685673482345366e-09,2.300472846770425e-09,47,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,2.8286540723862046e-07,2.6767801376619886e-09,5.011862329768769e-06,2.6767801376619886e-09,0.05643918141136789,0.000534938881830485
0.14,-2.281263735655371e-06,2.5425081351012088e-06,1.852364244138471e-05,2.121704678885937e-05,-2.281841801298063e-06,2.541172328038343e-06,1.423282036930095e-09,2.219428272270016e-09,47,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,2.593305267402799e-07,2.6365874937880117e-09,4.823014129336406e-06,2.6365874937880117e-09,0.053769389801883276,0.0005474576796834549
0.15,-2.200495595244757e-06,2.4367883618677045e-06,1.866224936699707e-05,2.1873300168926928e-05,-2.2006261552114777e-06,2.4353700732613734e-06,1.1318019287849282e-09,2.2507485192945753e-09,47,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,2.3474391804989566e-07,2.5192944454962e-09,4.6359962284728515e-06,2.5192944454962e-09,0.050635053714705655,0.0005441164906410202
0.16,-2.121426712885652e-06,2.332285909299765e-06,1.7770603382255287e-05,2.0006105618585083e-05,-2.1215324485158336e-06,2.33036212685916e-06,1.5563062282142251e-09,2.581454609132968e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,2.0882967834332648e-07,3.0142987534403805e-09,4.451894575374994e-06,3.0142987534403805e-09,0.04690804663219956,0.0006778267451291197
0.17,-2.044409029834566e-06,2.229060472476072e-06,1.463932478344714e-05,1.6613286707193483e-05,-2.044768515044813e-06,2.228566119653269e-06,1.9216439438130224e-09,2.464494881791284e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,1.83797604608456e-07,3.1251320722760986e-09,4.273334634698082e-06,3.1251320722760986e-09,0.0430103467947676,0.0007319860435170619
0.18,-1.969491163177576e-06,2.130865825015373e-06,1.3641714203640885e-05,1.5581321665321778e-05,-1.969489633947991e-06,2.130441650993917e-06,1.1853153108548039e-09,1.7683578603233344e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,1.6095201704592584e-07,2.1288639947902123e-09,4.099931284941908e-06,2.1288639947902123e-09,0.039257247465845364,0.000519643780550706
0.19,-1.896047454803752e-06,2.040445785153709e-06,1.0927115763114424e-05,1.2368595873241062e-05,-1.8959054061401309e-06,2.0398159052853043e-06,1.1399190469935528e-09,1.779442014727122e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,1.4391049914517349e-07,2.1132508884358262e-09,3.935721311425435e-06,2.1132508884358262e-09,0.03656521581632317,0.0005373000203242182
0.2,-1.824880559651055e-06,1.956408746108224e-06,9.783461183288469e-06,1.1270545977628062e-05,-1.82480033908282e-06,1.9560873800085323e-06,1.3131564667349356e-09,2.201179798214501e-09,45,45,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-178.hdf5,1.3128704092571227e-07,2.563117712902669e-09,3.780887719091352e-06,2.563117712902669e-09,0.03472386663660672,0.0006783228367451704
0.225,-1.6596560263628288e-06,1.7706308017154418e-06,4.253584947511196e-06,6.243314813149703e-06,-1.6592619651252937e-06,1.770004955428907e-06,1.266293536910042e-09,1.9334618096426886e-09,43,43,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-179.hdf5,1.1074299030361339e-07,2.311227788636794e-09,3.4292669205542007e-06,2.311227788636794e-09,0.03229348804546142,0.0006743227291727627
0.25,-1.5133287672566946e-06,1.608666519822578e-06,-6.22423449910854e-06,-3.858069074119473e-06,-1.513462190181225e-06,1.6091293454540571e-06,8.099339395391687e-10,1.506380834303503e-09,39,41,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-179.hdf5,9.566715527283202e-08,1.7103146506927769e-09,3.122591535635282e-06,1.7103146506927769e-09,0.030637101965169077,0.0005479798177071421
0.275,-1.3857002640087838e-06,1.4648813812149997e-06,-1.4988791568899706e-05,-1.2259198150181016e-05,-1.3856198603392585e-06,1.464892096078053e-06,7.161798620856591e-10,1.728843595265038e-09,35,37,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-179.hdf5,7.927223573879463e-08,1.8713133814906514e-09,2.8505119564173118e-06,1.8713133814906514e-09,0.02780982397226236,0.0006567370684044647
0.3,-1.2703540619832704e-06,1.334022107494962e-06,-2.6219563554346338e-05,-2.461025155047464e-05,-1.2699144304189069e-06,1.33364022050445e-06,1.206756802029156e-09,1.3467780612090895e-09,31,33,2024/01/Data_0113/JS633-W2_Wsc@v3.1_Wsc=0.9um-ENE_WFS06-179.hdf5,6.372579008554321e-08,1.8083343511081545e-09,2.603554650923357e-06,1.8083343511081545e-09,0.024476455703721336,0.0006947716473314625
